id,track_id,artists
1634,72owuO04tFBFbYbGw84tai,William Onyeabor;The Vaccines;John Hill;Rich Costey
1635,2hoTBcSjmzGEVNyR5sL8Qj,The Sorcerers
1636,6PiIbpaBg3RKXpcGpgRHwQ,Nomade Orquestra;Edgar
1637,4DSM0sLjFLTBI9Vm5eyaLC,Juanafé;La Flor del Recuerdo
1638,4HVmE0XxxufxDQYbOTm4f1,Manu Dibango;Cuarteto Patria
1639,1thso08cTysSSnNaYPVo0D,Thee Commons
1640,3mPoQffWmAwupicwjGub6p,Afrocidade
1641,1JfcfNnW1pfsaYdqO6Vrkn,Orgone;Cyril Neville
1642,3Px454rzMHtIRc9R04QSlB,The Souljazz Orchestra
1643,5tSJNsX4IOsnkjvwq7DGYg,Eddie Neblett
1644,7yIlnsnvzTlOAK14ue9IkF,King Sunny Ade
1645,16zRyplwDUve1JKipYBdEt,Newen Afrobeat
1646,3WrBkEccov25wDOcHj2laq,Calle 13
1647,77r13JXhYWifX2up1zcecR,Jackie Mittoo
1648,4Q9ZdYqNIF1UhxKsrDkitE,Samuca e a Selva
1649,1nEyUPeVFCAjIywCDz2LAP,Los Amigos Invisibles
1650,6yO6OJnhpAHAhngPB2Wb5g,Los Amigos Invisibles
1651,1RIhd7jjWDQwSKsbxxGArN,Calle 13;Silvio Rodríguez
1652,1TdaQqgKRbiFdO15q1kv6e,Los Amigos Invisibles
1653,3WXd8AWDD0oormqfYpSqJA,CalledOut Music
1654,0kJg1vDAXOvuPUe4bLii7F,The Bamboos
1655,1tndejgd7TG98A3fhYZ8zD,Angeloh
1656,6bsVfiqCFmdUJk0GtGd0R5,Calle 13
1657,2BPrkxZ7JBCwTzyGyJyNaQ,La BOA
1658,4bsl2cD0lDdXcZ0PZkz1J7,Bacao Rhythm & Steel Band
1659,4BgtIY3mw52U8YqwKImWPl,IFÁ;Okwei V. Odili
1660,47jJmSxhqyuGUc6VkWYBJt,IFÁ;Okwei V. Odili
1661,3NyYDbTIBwCTiW0svrcVjy,Eddie Neblett
1662,3EsHMpDnakftfaFCPctwjo,Bacao Rhythm & Steel Band
1663,6J2iYZyg1msLFo37600hLs,Whitefield Brothers
1664,7vQpf3W7HaMeqjgYN1a6mu,Brownout;Brown Sabbath
1665,6PJ11hU6MSUwm8aB0SYXO0,Los Amigos Invisibles
1666,27C5Nl5mQgWjlFNtNiVeHc,Abayomy Afrobeat Orquestra
1667,0ummD95aMfyssMGkd2pV6f,Los Amigos Invisibles
1668,1CLz0R5abfm5rKzNO6h4MP,Los Amigos Invisibles
1669,6C5bUHukEBdkwYwNFtHWaC,BaianaSystem;Mateus Aleluia
1670,60Lqpl9aw7eWRD8KDjzPwO,El Michels Affair
1671,0uBOGmKxjIEXUx2pRsxRDB,Voilaaa
1672,6arJwZcEnNDWG4La4Rs0zl,Orgone
1673,6mCl1YEddP0ZB9xM0UnvGy,Lefties Soul Connection
1674,5zc9sDB5u1KGA1CF8ej2gY,Hugh Masekela;Black Coffee
1675,5ye2faNgoLNjbtxQfJqCys,Abayomy Afrobeat Orquestra
1676,5HXiUV3myUIJbC2v1zs282,Cymande
1677,0bF5cHljGnTv14Rio2BBGL,The Dynamics
1678,4Ygli0ds2PASXt19mG4j8m,Los Amigos Invisibles
1679,0CbNE0yI2EZv9uIwXnP4p5,Jorge Drexler
1680,3zkJuZ7sP69YTS3h8VNVME,BaianaSystem;Mahal Pita
1681,3Rx4fQLLlupxqm3inilnhd,Jor'dan Armstrong;Tim Bowman Jr.
1682,6Io6ZmvDOYKm0WM8LY8l9b,Ricardo Lemvo
1683,6BOncpUpOAP1kKJO13gOkA,The Bamboos
1684,38raqcTQ3GEuJ48yBWoJaX,Orgone
1685,61h8qyAeuCoAPQEMhAcZWf,Femi Kuti
1686,2ZOMnAID3cCIrboS3rWhqx,BaianaSystem
1687,7gZlWT3hzZnNJa6Zo45POE,The Shaolin Afronauts
1688,0y3MztD4t3mIPJdKTzYI2Z,Newen Afrobeat
1689,7qGrjVQQmh6blinO4DyK3c,Fela Kuti
1690,1AkJ0KWEvJaziCj9XIdt1v,Manoel Cordeiro
1691,0OZt04ueuAb8LlRdyqY6BP,Orlando Julius;The Heliocentrics
1692,3wbqAY2w7UZCHbDyqn1ycV,The New Mastersounds;Jeff Franca;Lamar Williams Jr.
1693,4ejyjfSHDLKR2AtArlJJ0T,The Poets Of Rhythm
1694,4eJR8xYDtn8EhS3yUD8S3F,Ondatrópica
1695,2SxZhIMY31SHc73awIteKR,Metá Metá
1696,13wF870pnYuvSdrCHnqyvf,Jorge Drexler
1697,5KvJ9xhL93jx9Q8IjDUbdw,Orquestra Brasileira de Música Jamaicana
1698,5MA7jaAdA1oZ2Jcrz5gqaJ,William Onyeabor
1699,4HkGf5ZzUMMtN3bgZRGxhh,Plastilina Mosh
1700,5aESR5wti306SsXUYGkEbU,Jackie Mittoo
1701,3NBweAfNWhU9Zu1xDLHAR8,Kutiman;Dekel
1702,1Trsjxw3OfwzIVsSuItgIa,Limoblaze;Johnny Drille
1703,5rJSFuBV3QBGTrywHJt5sA,Manu Dibango
1704,0Wm1tsC40GiduI9BgTcGDv,La Cumbia Chicharra
1705,0oBjCx63OwKT7anxNGO48A,Limoblaze;Ada Ehi
1706,2Yayy5TW88lYwaA2ILPdix,TJ Cream;First Fire;Marko
1707,6aM1dvHvOjUSNbWsp3zLdJ,Rehmahz;Limoblaze
1708,5CWqahxkgdxav7Exsx6qZ9,Elikem Kofi
1709,2yLm7Y9foI71By8rAdYsFE,Dos Santos
1710,5pptzEI1LJFtNrhFDH8Vet,Angeloh
1711,5w7p6ON8mq80UkYrpg88S6,Zé Bigode Orquestra
1712,1r3UZRusrbX8rz9YdWj6rx,Whitefield Brothers
1713,6ysVxh7xhytlvlawdKCklQ,Orquestra Voadora
1714,18OzYEBhFuusiRbvkhf6Zl,Menahan Street Band
1715,5gDTvqxpIAAAXLIUPYKsTM,Limoblaze
1716,4K42ppHKqdf3798vUg1ult,Foli Griô Orquestra;Carlos Malta;Dofono de Omulu;Ekedi Nicinha
1717,1GXMf1AsiM1cdMMCtsffa1,Orgone
1718,0bIcfdH8VWCXcR0KNjDRF2,Chief Checker
1719,60xdLXU4rTPmPTPrfelJDf,Mandrill
1720,78DMTISae46jqQmAAYHjJo,Zé Bigode Orquestra
1721,0SOmYqBeGm7Hrd0lXseV2e,Criolo
1722,2Szjsv5SLiGyCPAraUnNvk,Gyedu-Blay Ambolley
1723,3iRkhxe3TU2fiwOLRJWzwx,Jor'dan Armstrong
1724,71JFDYGUhoBkH4w4CPMlUf,Lo'Jo;Vincent Ségal;Robert Wyatt
1725,3pbjRPcTq1UXgojOXxtkm4,Ikebe Shakedown
1726,0JPGmJFun8zJ7c15Stj6Sk,Pat Kalla;Le Super Mojo
1727,0dHPFpfkj1PamVC5agtPkt,The Shaolin Afronauts
1728,3soJuLHTbi96kVgbLTKyeH,Ikebe Shakedown
1729,4VlJMfwRPnJHZ60TDZDshW,Jor'dan Armstrong
1730,7cROqgeNkyYTMdQ5u5moGS,Cymande
1731,0y5kQLkbgdCq6ezuXhaT4b,Samuca e a Selva
1732,4cAKvnal7hgdawfCUOIx0T,El Michels Affair
1733,7dUyPK22oxzTZ6NQKj1t4N,BaianaSystem
1734,6ijWDxNwRbDbxh4QqxkRak,The Mauskovic Dance Band
1735,3au2mSWBCtWcWsXUdx6WrH,Ernest Ranglin
1736,4OnPHIPgUZq569yffEjt2G,Afrocidade
1737,0YHoJxHfIM1vW9APg2nDCw,Orchestra Baobab
1738,188TDPhgzmi4Aul27nWlEf,The Bamboos
1739,3EtsTQGKkUXaGDmMi7GRfD,BaianaSystem;Claudia Manzo
1740,1kDAQBl23CrUwt7FQOB8ef,Newen Afrobeat
1741,3ZucFCxCGG9Jv1xuPJQF6t,BaianaSystem;ÀTTØØXXÁ
1742,3hefAnE3N74TyKr9IB5LRf,Breakestra
1743,3mDXkZA0M9fmPU74QhmbgT,Newen Afrobeat
1744,4JiXeUJqbIroO8Llxgjxwg,The Budos Band
1745,5sJFoe1ln1AzL3wr5AebUo,William Onyeabor
1746,1ckR3uxg55MdmCJPL2vWrT,Los Amigos Invisibles
1747,4ApDoilVOSDv95B0pssAHy,Plastilina Mosh
1748,47uN75sZhcmhu947dzPkuo,Jorge Drexler
1749,3N9qP0bV95JnvDvicZCIKQ,Jorge Drexler
1750,77R3mOaInbXGRjTjWlwjug,Hugh Masekela
1751,1B6d6tSoQTZyYalEFVu86p,Eben;Nathaniel Bassey
1752,5aJI7OzC1n3XKVLgYAxgwj,Bacao Rhythm & Steel Band
1753,0z9GDwllWJctFf1u4b3QhZ,El Michels Affair;Piya Malik
1754,1k3QxdsAYJMstaAV31ssId,The Poets Of Rhythm
1755,78UQDRUSnojL4fbcXNFSzQ,Jor'dan Armstrong
1756,5RfNONcEtbhBEGwAiDjoEv,Ocote Soul Sounds;Chico Mann;Quantic
1757,2lR5gm2BEy1PFxPSuyTWBU,Morbo y Mambo
1758,7znOiQvrH4BlKqL7asr54l,The Sorcerers
1759,1JBy48ChNqcBo6VDqD9f7y,TJ Cream;Beloved Music
1760,672sXt55h2Ol2MTcbKR5Sw,Manu Dibango
1761,6cPzGLgdF4KW6U4Yr5AdTX,Marizu
1762,2N8b6fVhlEfI5jObBLQF8k,Nomade Orquestra
1763,5x790rgT6jBLWKiWo2EeKU,Ocote Soul Sounds
1764,2C68iHWkQU0S8O2F1F0nqy,Sharyn;Triple O
1765,3UhgLTSdfCO6MCEOnjchNx,La Misa Negra
1766,2dm8zEG6pMfPJH6OffiHFJ,Maga Bo;BNegão
1767,66BiFRIcXMTc1zxbU3Sh9a,Calle 13
1768,5i2F9XzhI2nFcoxOOENe93,The Poets Of Rhythm
1769,1l0rlELGQxoCAjaUer7jXw,Bacao Rhythm & Steel Band
1770,6AYmNlxHIzmAW7mYeaqpNo,Metá Metá
1771,2dowoN9yWHcP9yuOSbVSBm,Whitefield Brothers
1772,7rUxkhbAsfGNg3YOqwwX4R,Jor'dan Armstrong
1773,1TVxTQCQmmjAB4IynAjX6g,Ocote Soul Sounds
1774,3yPZQKUWJp0iQxCkAh3hoM,Voilaaa
1775,74tjFjv7tXcKXCZsCJnwmy,The Sugarman 3
1776,4DQvQ14fFSaasGyaAQao6W,The Poets Of Rhythm
1777,5MO8ptEfzOB2vL0Em14CmO,Voilaaa
1778,4YXbgyrVTrEiYyDZglyhLt,The Mighty Imperials;Joseph Henry
1779,4amfVFqZ4yyDaKlJHYQ3ex,Romperayo
1780,0zSAH4WmhEvjbyCsjAn8Cl,El Michels Affair
1781,5l0lm6XqgUfUVfo87EuTpD,Criolo
1782,5lARm9DU4b7mCHuTe8kbKb,Jackie Mittoo
1783,63FdlZpB78PwdeH29U7aTd,Jor'dan Armstrong
1784,68B0UiX7JPWB8YKEDMK7ru,El Hijo De La Cumbia
1785,5p5FBWIR81bz0IDza2Dozm,Lack Of Afro;Emma Noble
1786,398y12FgBS3Vw2Q7hQH6bs,Los Amigos Invisibles
1787,3rllhj4WKYq3DG35DhCpRP,Juanafé;La Flor del Recuerdo
1788,1udcRyPUJr8B8N7hAE1Sdm,Los Amigos Invisibles
1789,1PphwDVGRYmR7tGMvdsfo5,The New Mastersounds
1790,6gaUC3ms3gCGggnfTdT2QL,BaianaSystem
1791,4HA6HwaRTzB0b2hlFV1Ncb,Zé Bigode Orquestra;Guinu
1792,1m25j7wivTQQMZebdPJyO8,BaianaSystem;Thiago França
1793,5ZSnUYUX2cuOpsSbVo3Wot,Los Amigos Invisibles
1794,4BPfhlDv2iYWwpFgaBf4yO,Calle 13
1795,6v3BRYhBazEhyhm6FeKXL2,Newen Afrobeat
1796,6cLtKtakegCY6n7iepcLYJ,Ebo Taylor;Uhuru-Yenzu
1797,3C0K6ldyghoPafc1rde6qJ,Plastilina Mosh
1798,5SdeTZrJw0QKJ2J7H1afi7,Metá Metá
1799,0dQwKBwUx7bPLjksSyHYYZ,Plastilina Mosh
1800,0MAjodNUjLlzRw9hd65QiS,Los Amigos Invisibles
1801,0gGslfeZ5GjK19VcS82Sqa,Kutiman
1802,6TRYv8brfH12SfgV8lMraP,Akalé Wubé
1803,2WcN7sgqqFNZMiMEeLvE3A,TB1
1804,5outtQyJ8AQxd4ykOyu8XV,Louis Pascal
1805,44kT6XsCkSGb9wNQ5qGXvg,Jungle Fire
1806,7EUnYSsHzHMgAg6pLmAYfx,Oneness Of Juju
1807,4I6a6PjNI9RGVt402sTeqh,Becca Folkes
1808,4CuXyFGGXns7BvvYYCaWA0,Greyboy
1809,174aZteQew30wcq8sPzlW6,Ikebe Shakedown
1810,3PBZeQmbywJVKdlRBzSg2C,The Shaolin Afronauts
1811,3oZWXld4ObidTo8tShLNxZ,TJ Cream;Ozoro
1812,6CtD4OlyP18mLPEhBotviY,Jaron Nurse
1813,342MrQja9hV0VipxM0iuNr,Maga Bo;Mestre Camaleão
1814,1QGpYmCjN9Jp4MGXXKnlRt,Victor Rice
1815,6zeOuFLzYvFOfwedcmz7Nu,Sharyn
1816,7HuER5q1a5dJ0uKrfGrMCj,Jlyricz
1817,0PXa2lGQZBqatc4iLCDF7Y,Speedometer
1818,46XxyeE0hOs9RVJWihUZiu,Jungle Fire
1819,2GS8EFnNZIkWCW4dpvwEVa,Monomono
1820,2qauC97rpj9Z9owo2RIqHI,Eddie Neblett
1821,3IQvH607gDiHXdT8wnqgtC,Tony Allen With Africa 70
1822,1TIr3Py2sKuNPXSe4nhVQE,Hugh Masekela
1823,3LJjkv2PGHC7mnpCJ7O4uU,Girma Bèyènè;Akalé Wubé
1824,2cAz2Kjy2Zo1aFav7iITEC,Ikebe Shakedown
1825,2XWx3cUPgju22NUCbv5e1X,Jungle Fire
1826,6jxGGknzB1s1fnCKvRt2NC,Niña Dioz;Shigeto
1827,1CmiXotreN0ISdnfH5an5C,Ikebe Shakedown
1828,6c5flx9Sfv7qCFlx1aVPSG,Tony Allen
1829,2Vpc8EmFu6yz8ERrl47mwm,Geraldo Pino;The Heartbeats
1830,2aSlPgChCAMHVX2TnfgNXA,BaianaSystem;Bule Bule
1831,1qDozvANiff3iPglEdPJub,Tony Allen;Ty
1832,1DTljJvfLMNDhbUgy3Jbmt,Mulatu Astatke
1833,20YRsH03UqJH37NLydGdgo,Tony Allen
1834,2ECHfbGbzm8gTFBAqUMZUw,El Rego;Kill Emil
1835,4L7JX8Uq8VsDRCX8WeePop,Tony Allen
1836,4ZVleinztyDBkZkuhybPBY,BaianaSystem;Buguinha Dub;Antonio Carlos & Jocafi;Orquestra Afrosinfônica
1837,22RPKKHCEqiEYQMjc7Ed9o,William Onyeabor
1838,2AsbwhBYcjeA6gkeyOrFMR,The Budos Band
1839,4jnwxGBr5mxl8ZoE8OwW7C,Orchestra Baobab
1840,2A9PS0ab2c3Jl8E4pRXYW1,Los Amigos Invisibles
1841,3aYgbR0WJfwCRjnRcQqRo0,Bixiga 70
1842,28i8wrtierqlLXenXZqgRL,Samuca e a Selva
1843,6M9fk5rI2xnn7piX9TxNtl,Los Amigos Invisibles
1844,4ZejXkTaVyw3KffEcS86ix,Jorge Drexler
1845,7nGzwkF6wwtdgSu94qmqSf,Samuca e a Selva
1846,3HXwqoy1n9IEJVEnL6CC1E,Hugh Masekela
1847,73YJWP6w5D84mED9wQodIE,Hugh Masekela
1848,7syRb4LX1tdcCceUX0Q764,Mulatu Astatke;The Heliocentrics
1849,1qlSlUzvKDuBlETIxwmVJF,Antibalas
1850,1401jEwuaQoh40lXA07jUg,Plastilina Mosh
1851,7pW8qktBmU1SLIDeiVb8PP,Lara George
1852,2WaesAINqa4dKnLVu8JQKS,The Dynamics
1853,1u5CtLtLmmY4KIe4k94XtA,El Michels Affair
1854,75lisbgzhfJdIt5YdPuAWP,Jorge Drexler
1855,0BkI4Yoh4a6p3v0PXogsjs,Nomo
1856,1Bx3trnFdCStyiV5PF0vkj,The Budos Band
1857,7uiNQlqo95kRej5PcPrq4U,A Mose
1858,6MMXwZyjQhw6HaIwFGW0JI,Girma Bèyènè;Akalé Wubé
1859,5ubvcUYndr5yA09c1OynaB,Buyepongo
1860,5gXeGIJCGNycRlkoBIpBeJ,J Prince
1861,6KKIxIWUL2dOn4CxmvY0H9,Calle 13
1862,77bHEazbuFqK3tTvoHFWQ3,Assagai
1863,6yJUTxxr6IDc6A9nsQAoGy,Bacao Rhythm & Steel Band
1864,34Qr17Bzt50nD101GsIsh8,Morbo y Mambo
1865,6mmyRIjtOmYDYxaFRDByfY,J Prince
1866,6Pwk5rWWIkBgwkl62lXjBp,Bacao Rhythm & Steel Band
1867,6DBqULxLjq66GX2dim7opR,Lack Of Afro
1868,04fpUM7YWaU5EQEohGpw4y,Voilaaa;Rama Traore
1869,3i0diO0lN4p4tfvomLBKNP,Orgone
1870,3yw51GwjMWYYK9RkNfcHr9,Voilaaa;Lass;JKriv
1871,78U7dsruM76CzAnTSZ4npT,The Funkees
1872,2J151Q4dYeMJ4y4scrmrjE,Los Pirañas
1873,3mNtJ94LS5gTrclSCE9w9r,Ebo Taylor;Pat Thomas;Henrik Schwarz
1874,4iJpsYr99D3Me2baq7kke9,Voilaaa;Pat Kalla
1875,0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club
1876,64hHlwJnvR9bOgSF5fYXjN,Timoneki
1877,3yTF02CGqSPhca4sRk2rsw,The Daktaris
1878,7iX4C1EgJgtt5ocP5IRrMt,Brownout;Brown Sabbath;Alex Maas
1879,6SRpVxkMTYbFSrTt9b7Kri,Nomade Orquestra;Edgar
1880,1o4uajX6p6vKceoABwOwFP,Eddie Neblett
1881,7AiUG3LelStERLJbmEBXjd,Vaudou Game
1882,7cQj1y3ggERp3Jx0NdHIko,La Misa Negra
1883,4fvsRG68AC7biwypJu6nUX,Lack Of Afro
1884,1HFNvYXrTjnYzk1M4SqRc7,Plastilina Mosh
1885,1k7UlCzJwIo9Nw3019cTBK,Lack Of Afro;Camila Recchio;Wax
1886,6XuzaFblCTQdVoq4AY75kW,Calle 13
1887,2a4pTooehkmiD7hQ5DeyC5,Manu Dibango
1888,32d69uoG858viWjUaAndgo,Jor'dan Armstrong;DIXSON
1889,3W515NICo3xbpXaymNDFPx,Ebo Taylor
1890,5YSYkE4AD6KBL7mz5qKuFc,Lafayette Afro Rock Band
1891,4MTlCpVmNYut1jee7533pS,The Poets Of Rhythm
1892,0sleOewdchPv0eTOHzlYEF,Jorge Drexler
1893,5Gmf4c1oRbQWQgZ8IB7PjU,Jor'dan Armstrong
1894,4dKAXHyIN8xkLTl5OIL9FN,Mulatu Astatke
1895,1aAnuZ5RNefagXxjdmu4FI,Orgone
1896,3BT0bKpJTZWYNuH5epKyOT,Samuca e a Selva
1897,7znoPLEFkoV16HW4qTSmXz,Mulatu Astatke;The Heliocentrics
1898,3bgEz3NsFjabfbPN6DdOWN,Jorge Drexler
1899,00BHbc5GB5d35gsi8IsmZl,Jorge Drexler
1900,5f7TqGqkS9heMOgduBRaKl,Los Amigos Invisibles
1901,0s3hLSHmF9JBS7bNrx1jRd,Ali Farka Touré;Toumani Diabaté
1902,6yM82PxMywRHehdoQgQT8p,Bola Johnson
1903,2yBjFF19OmukrC7deP7LfZ,Fela Kuti;Afrika 70
1904,4PqKGf9O8g1MiVDDDFBK6P,Azarel;Leor
1905,59vZs9bJrEpBQHuK1M3tmS,The Bamboos;Washington
1906,56YQC28RHtv9Wc5x3NCmYd,Edem Evangelist
1907,5JT2sFsiVIlHOKABecgyR5,Nkumba System;Mamani Keïta
1908,1xDeDsNoBNyBidVQKPnWXE,Menahan Street Band
1909,3lG4iaJtEhwBusaLw4vEkG,Chico Mann;Captain Planet
1910,7ss44maxHhYUu42IVmTafv,Rehmahz;Oba Reengy
1911,6HrYi2gwKxrwEtZX3Orype,Tony Allen;Damon Albarn;Ty
1912,2QWJw0nexdBa85pXuEZGsv,Jlyricz
1913,4lazLusb1ZU7Fu4AkS8R0B,Jungle Fire
1914,01SEeuiaCTjEwEIqWVuoKn,Becca Folkes
1915,5pTo3l7IMXYguYawzpmjFW,Timoneki
1916,7KDiI2Q1pJnZoTpGl7r50f,cacique'97
1917,5U7u0VTIvMeQIbXwNeWO40,Jaron Nurse
1918,3o3cy8oFHup3b095QElRsS,Vaudou Game
1919,6YGa2YASPRzJWS10Jqa1x9,Grupo Fantasma
1920,6lBeSL3pBNopVHTTDorpAj,Joshua Ali
1921,6IriiwxCgBRs9XvGEl5BQa,Mandrill
1922,3EMMlbloeH6RJ6NZSLl0cK,Grupo Fantasma
1923,3nOwK6G0VCRpthKj5Epcuh,São Paulo Ska Jazz;Zem Audu
1924,0A496x5Uwuivwvive8jEsl,Dele Ojo
1925,4SkXeoVShiJY17DfB1hp4p,Brownout;Brown Sabbath
1926,0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club
1927,52hUjVBhWrlWt5ErW13yNf,The Polyversal Souls;Sir Frank Karikari
1928,6BPl7VgC0prOHj1dQl6qZE,The Mauskovic Dance Band
1929,5OyCifE7MBhhWCTkn5DHVF,Höröyá
1930,2XVK8GPDyGb5dp3r72CyKn,Ikebe Shakedown
1931,2qPglKAUAM1sDKtfYpuq53,Africania
1932,6tzRG7qL0o8OlcXFRESzed,Orquestra Voadora
1933,18KoaDzZsY79E3WWggcvTE,Tony Allen
1934,4kUuWkPQiI7Zvt9Xlxphsf,A Mose;Marizu
1935,6VD3viS5Mcmk2P3BzEq3zK,Criolo
1936,5JlT1SsR4KxzoFEKV99V0Y,Tony Allen;T$unami811
1937,5CeOXM45dY3PTpnouEtQr1,Juanafé;Los Celestinos
1938,7v47Ay5InDjnSZ3idVlMzS,The Bamboos;Kylie Auldist
1939,5yr3x2a1Qoz3cECLhuAbqa,Plastilina Mosh
1940,0bv9wYQ6TW0cY3sLW1DDTU,Orchestra Baobab
1941,6UUTupboUDGpljQjJhdd2L,Jorge Drexler
1942,29CYvexuGcjWiifRIKmdxt,Plastilina Mosh
1943,3UzMktm3erzDU4Y4WFyo9G,Wganda Kenya
1944,3vwdW69EVO94KyexY8gBwA,Jackie Mittoo
1945,4Mef75IwSoGHRWf3PtjnWi,Ondatrópica
1946,5mmcSmznWJiIezoPjbu6KF,Jackie Mittoo
1947,1faYHOt0eP5F9uS3RcUcFM,Orquestra Brasileira de Música Jamaicana
1948,5Q1TfulEAaNZf7uIxkOZay,Los Amigos Invisibles
1949,7d2iYkVDmLMvc6wVR1hs4r,Calle 13;Rubén Blades;La Chilinga
1950,7cvpJTt2UAKaIFh2B1rE2u,Wganda Kenya
1951,5z4Yope4ol84bdZtw1Eo4D,Monophonics;Kelly Finnigan
1952,1lDELORqnHLLTe1bYmHLq7,Whitefield Brothers
1953,1wlPuhYpOJRPHVUeizRdx2,Monophonics
1954,1eBZiqiFBtiBXQzZ44YY5N,Gil Joe
1955,2WTAIaNcsjfyJzzl9XLjmB,Monomono
1956,2lUeuu1UxjBkYtQQwAKRht,Kutiman;Elif Çağlar
1957,0uu9e9iwcQv2sKAHz3Mafq,Greyboy;Bing Ji Ling
1958,4zUHDRC4EJNcLag5uluuNE,Menahan Street Band;Saundra Williams
1959,01zqlg8u8YHdSNdlgTUJUm,El Michels Affair
1960,55gxRMB0r52pUZZwh1obnS,Jor'dan Armstrong
1961,0Gk3Y8uDCWdJL5IiqOUkTp,J Prince
1962,5ggVEWOflHNo46rH3g8U9I,Marizu
1963,3TJZfAL0EU2Wk4BkmVyUnX,El Rego
1964,7hfkHZYMlBdKfROLLrlRK8,Bacao Rhythm & Steel Band
1965,1YhKAndvOzmyVnomGV7Gs6,The Daktaris
1966,5HIZ8V82BzmcQUwTqZK5J2,Ikebe Shakedown
1967,34udfDpMhPKGji6QeMNjcK,The Souljazz Orchestra
1968,38G0crZCYBRSt0EbouSqRE,Lafayette Afro Rock Band
1969,5xngYNRSS4yw9yOdR3aUJc,The Sorcerers
1970,6jD9BgDo4f1WonqR7xnayH,Lack Of Afro;Elliott Cole
1971,3bXKRQis9u0Xzl3h9nwhvj,Lack Of Afro;Herbal T
1972,1n3lpr7sd7kCA3rq24LZ9G,Bacao Rhythm & Steel Band
1973,0ejL4yYcCqLwr02rs9SkFb,Niña Dioz;Ceci Bastida;Lido Pimienta
1974,1gmB9ZIb7nv6eNtzt6UTAC,Gilles Peterson's Havana Cultura Band
1975,1WdixZ4J8I8hlgCIEqZkdc,Manu Dibango
1976,1rduJR6a97jLaoU45w7R6n,Vaudou Game
1977,0F7SrgvWE55PgFxxsUe96v,Manu Dibango
1978,617OBG0RevNKiTGokVqhmt,La Misa Negra
1979,5Qo0FGH6UcFtSFJ7k0sD1v,Vaudou Game
1980,5gq3egwoV2pToWU5goXEvi,Speedometer;Ria Currie
1981,5yttdWLpQ3yL09P0tSqM5E,Fela Kuti
1982,3WRLUvhaIpFnXBR9aRvOGc,William Onyeabor
1983,6BlLBH67HrKOsFyGTzI9Yi,The Souljazz Orchestra
1984,2lXOcxoc8Ye5AXIG7Lhpey,Los Amigos Invisibles
1985,1cGpjqxs56wNKE6LOBnUcD,The New Mastersounds
1986,4vBk67mVsxz5tZ1LMMTkd9,BaianaSystem;Buguinha Dub;Orquestra Afrosinfônica
1987,4NEBZjWw9QlE7Sdju7jVA7,Meridian Brothers
1988,2nnEMHhOYxkR35ceLJy7Eo,Los Amigos Invisibles
1989,7cx6epwIj5GVQbhvwIK7y5,Plastilina Mosh
1990,3MhErr2oHiTPfbxG8Ya9s1,Manu Dibango
1991,0HuzFOajs0M126BCUJYN81,Jor'dan Armstrong
1992,5D7crFjKr6CKdWsJSJIEEy,Manu Dibango;Cuarteto Patria
1993,33dYPQCYUztZKUJqmyQR6L,William Onyeabor
1994,4YkyEJKKgaB1HyHPOAmmMr,Los Amigos Invisibles
1995,0dfu8ZDFuVmcSGzvq4vQl9,The New Mastersounds
1996,6zfkOL0yboqccd2h0pH0XY,Los Amigos Invisibles
1997,6HFBSlYkiVJsbln9bbbIN0,Antibalas
1998,5FV80qQwNMXeKCPl11bSv3,Meridian Brothers
1999,5AyV6bXjo69l6FzlUGYaBG,Los Amigos Invisibles
2000,7qJTx6D79BV0misxpST1xi,Los Amigos Invisibles
2001,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood
2002,2Y0iGXY6m6immVb2ktbseM,MGMT
2003,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood
2004,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood
2005,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood
2006,7vguMCv8uVuZLiQJ156u3Z,Sam Tinnesz;Yacht Money
2007,4gHnSNHs8RyVukKoWdS99f,Nirvana
2008,0y1QJc3SJVPKJ1OvFmFqe6,KALEO
2009,6rrKbzJGGDlSZgLphopS49,The Score
2010,4CeeEOM32jQcH3eN9Q2dGj,Nirvana
2011,0AUyNF6iFxMNQsNx2nhtrw,grandson
2012,4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON
2013,7uCBGNn991AM68fR4tSDco,The Score
2014,6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers
2015,75fT19n6ZQHr67Mkh86qfD,Red Hot Chili Peppers
2016,23PvWFdi76vER4p1e2Xroj,The Killers
2017,2AEdT2ZKd14kzOouzdNOUj,Red Hot Chili Peppers
2018,4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers
2019,1yZWmKmLfTrFCxHvhFsdoN,The Killers;Phoebe Bridgers
2020,5xUhs6dlfkcxZM8zq7riYF,Red Hot Chili Peppers
2021,34ldTowcv56E2DqtSaYBjP,The Killers
2022,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers
2023,52cFhaPuS5oLrmFoJw4J9j,The Killers
2024,1bOENKlPYEDXyH9kLFUsnj,Nickelback
